,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,TOUCH_TIME,SHOT_RESULT
85134,0,21.3,12.1,1.0,missed
85135,0,20.7,3.9,0.9,missed
85136,0,27.7,3.4,0.6,missed
85137,0,25.5,4.6,0.8,made
85138,1,5.3,3.1,5.0,made
85139,18,17.1,4.6,16.9,missed
85140,3,9.1,2.6,4.7,made
85141,0,23.8,4.0,2.7,missed
85142,1,16.9,5.8,4.1,made
85143,0,10.6,3.6,0.8,made
85144,0,19.0,3.7,0.5,missed
85145,0,24.5,4.3,1.0,made
85146,1,18.4,3.8,3.3,missed
85147,2,4.6,2.5,2.2,missed
85148,1,1.4,3.7,2.0,made
85149,0,24.8,7.5,0.7,made
85150,5,13.0,3.1,5.2,missed
85151,2,2.1,0.7,4.7,made
85152,2,14.2,4.2,2.2,missed
85153,0,25.1,4.5,0.7,missed
85154,7,12.9,2.4,6.8,missed
85155,1,5.2,2.7,5.6,made
85156,0,16.9,5.5,0.9,missed
85157,1,16.4,3.1,4.2,missed
85158,0,15.5,3.5,4.3,missed
85159,0,24.0,4.5,6.2,missed
85160,0,1.1,2.5,0.4,made
85161,9,20.7,6.0,7.0,made
85162,0,16.9,3.1,1.2,made
85163,0,14.9,3.6,2.5,made
85164,0,16.5,5.4,0.8,made
85165,5,24.0,5.2,7.0,missed
85166,1,16.7,3.7,4.5,made
85167,1,8.3,2.8,6.3,missed
85168,0,25.3,3.3,0.9,missed
85169,4,31.0,4.6,6.8,missed
85170,0,16.3,2.8,4.7,missed
85171,8,4.9,2.5,6.5,made
85172,0,24.4,7.3,0.8,made
85173,1,5.5,1.3,3.8,missed
85174,0,17.3,4.4,0.8,made
85175,0,18.5,3.0,3.8,missed
85176,1,20.3,6.1,1.7,missed
85177,0,24.6,7.3,0.7,made
85178,0,25.3,3.6,0.8,made
85179,11,13.2,2.3,11.2,made
85180,0,23.7,4.2,0.9,made
85181,3,21.7,3.4,3.2,made
85182,4,10.8,4.4,3.6,missed
85183,2,3.2,0.8,3.6,made
85184,0,25.0,6.3,0.9,missed
85185,0,23.1,4.9,0.6,made
85186,3,17.0,3.7,4.8,missed
85187,3,20.4,4.2,5.7,missed
85188,5,4.1,3.9,5.9,made
85189,2,19.8,3.5,4.5,missed
85190,5,23.1,0.0,6.1,missed
85191,0,25.5,3.6,0.7,missed
85192,4,14.5,2.1,3.7,missed
85193,3,17.8,3.2,2.4,made
85194,0,16.2,4.0,0.8,made
85195,2,20.4,5.1,4.8,missed
85196,0,16.9,3.4,0.8,made
85197,0,20.0,2.6,0.9,made
85198,1,10.8,1.3,2.4,missed
85199,4,12.6,1.9,7.7,missed
85200,0,25.7,5.0,0.7,missed
85201,0,17.4,4.3,1.8,missed
85202,1,5.2,0.2,1.3,made
85203,0,24.6,5.9,1.1,missed
85204,0,14.9,1.8,1.0,made
85205,10,5.2,1.9,9.4,missed
85206,1,10.4,2.1,2.6,made
85207,1,11.8,1.2,4.3,made
85208,4,24.0,2.9,3.2,missed
85209,21,3.8,1.6,21.1,missed
85210,0,16.9,2.6,5.1,made
85211,2,20.0,3.1,2.4,missed
85212,0,24.2,3.9,1.0,made
85213,3,17.7,2.6,3.2,missed
85214,0,23.9,3.9,1.2,missed
85215,5,21.3,3.9,5.5,made
85216,0,24.0,8.7,0.8,missed
85217,1,1.9,1.3,5.6,made
85218,6,18.5,4.4,6.9,missed
85219,1,13.9,4.8,1.9,made
85220,0,21.3,4.0,0.8,missed
85221,0,25.2,4.9,0.9,made
85222,0,12.0,2.5,1.1,made
85223,0,24.5,4.5,2.2,missed
85224,1,4.1,5.3,4.3,made
85225,1,15.6,2.5,7.4,missed
85226,1,2.6,3.6,1.7,made
85227,6,21.6,4.4,5.6,made
85228,1,14.1,2.3,2.7,missed
85229,2,6.9,2.3,4.9,made
85230,7,19.3,5.6,6.3,missed
85231,3,30.1,2.5,3.1,missed
85232,0,20.3,3.1,1.0,missed
85233,2,12.3,2.8,4.2,made
85234,0,17.9,1.9,2.1,made
85235,0,16.7,3.8,4.0,missed
85236,0,25.7,3.9,0.8,made
85237,1,19.0,5.3,3.5,made
85238,0,18.7,2.1,3.9,missed
85239,1,3.0,6.3,1.9,made
85240,0,24.2,5.7,0.7,missed
85241,10,19.5,2.5,9.4,missed
85242,2,12.1,1.7,4.4,made
85243,0,2.0,1.4,0.3,made
85244,0,24.7,4.8,0.8,missed
85245,2,4.8,0.9,5.6,missed
85246,0,0.9,0.4,0.8,missed
85247,3,19.6,3.5,3.4,made
85248,3,18.1,3.3,3.3,made
85249,0,18.6,4.3,4.4,made
85250,0,2.8,1.5,1.2,missed
85251,0,20.7,3.1,0.8,missed
85252,0,24.4,4.8,0.7,missed
85253,4,11.1,2.8,4.3,missed
85254,0,16.2,4.3,4.6,made
85255,5,24.9,4.7,6.5,missed
85256,1,3.5,1.1,4.7,made
85257,9,7.5,4.4,9.2,made
85258,0,18.7,9.4,1.1,missed
85259,0,24.1,5.1,0.9,missed
85260,2,14.5,2.0,1.7,made
85261,4,25.7,4.9,4.6,made
85262,0,22.6,6.2,1.0,made
85263,1,19.6,4.2,2.7,missed
85264,2,4.4,2.6,5.2,missed
85265,0,25.5,6.0,0.7,missed
85266,3,21.0,3.6,4.5,missed
85267,0,21.9,6.9,1.0,made
85268,0,1.8,3.1,0.9,made
85269,0,23.9,6.3,1.0,missed
85270,2,19.1,4.8,4.6,missed
85271,1,3.2,5.6,2.2,made
85272,4,25.6,5.0,6.6,missed
85273,0,16.2,4.3,2.8,missed
85274,5,22.4,4.4,5.7,missed
85275,0,20.3,6.2,0.6,made
85276,3,2.7,2.4,4.7,missed
85277,0,20.5,4.2,2.9,missed
85278,1,13.5,1.5,6.5,missed
85279,2,14.5,3.4,4.1,missed
85280,0,5.1,2.1,0.1,missed
85281,0,1.7,3.4,0.0,missed
85282,7,24.0,2.5,7.2,missed
85283,0,22.3,4.4,0.7,missed
85284,6,18.6,3.2,5.3,made
85285,0,26.6,5.2,0.9,missed
85286,1,4.7,4.2,1.1,made
85287,0,23.0,5.4,0.9,missed
85288,0,15.2,3.4,1.0,made
85289,5,0.6,0.8,5.9,made
85290,4,24.2,4.7,3.3,missed
85291,1,4.5,0.8,2.1,made
85292,3,18.6,3.3,4.7,missed
85293,2,5.7,3.0,5.8,missed
85294,1,3.3,0.5,6.4,missed
85295,0,23.4,6.4,1.0,made
85296,0,18.3,2.9,1.3,made
85297,1,12.5,2.2,2.9,missed
85298,9,3.1,1.9,7.1,missed
85299,0,5.4,4.6,0.8,missed
85300,0,19.4,2.7,1.1,missed
85301,2,16.5,4.2,5.0,missed
85302,0,24.6,4.1,0.6,missed
85303,7,25.7,2.4,8.3,missed
85304,1,27.7,4.0,1.4,missed
85305,0,26.1,4.6,0.8,missed
85306,0,23.3,4.4,0.8,missed
85307,0,18.2,4.6,0.6,missed
85308,0,19.8,4.7,0.9,made
85309,1,2.7,2.3,4.0,made
85310,0,17.0,4.2,5.1,missed
85311,0,9.3,1.8,1.1,missed
85312,0,3.0,1.2,1.2,missed
85313,0,2.9,1.4,0.0,made
85314,1,11.2,2.6,3.2,missed
85315,0,2.8,4.0,2.4,made
85316,0,18.2,2.7,0.8,made
85317,6,18.9,2.2,5.9,made
85318,1,24.2,5.1,2.9,made
85319,7,5.3,1.6,6.0,made
85320,6,24.3,4.7,5.5,missed
85321,2,10.1,0.8,4.6,missed
85322,4,24.2,4.0,5.3,missed
85323,1,9.3,1.9,4.1,made
85324,8,3.1,1.0,7.8,missed
85325,0,2.0,2.3,0.1,missed
85326,0,24.5,4.3,0.7,missed
85327,2,15.0,3.4,1.8,made
85328,1,21.0,2.7,1.8,made
85329,7,26.4,3.3,6.7,missed
85330,2,3.0,0.4,2.2,missed
85331,0,24.3,5.7,1.0,missed
85332,0,18.4,4.1,0.8,made
85333,3,3.3,2.5,2.6,made
85334,0,25.1,5.0,1.0,missed
85335,0,18.9,3.0,0.8,made
85336,0,3.4,2.3,0.7,made
85337,1,1.2,1.5,5.1,missed
85338,0,1.9,0.4,0.2,missed
85339,0,1.9,0.4,0.0,missed
85340,7,4.7,2.7,8.6,made
85341,0,21.2,3.1,1.0,made
85342,0,1.2,3.2,0.8,made
85343,0,17.9,8.3,0.9,made
85344,2,18.1,4.0,2.0,missed
85345,6,24.5,5.6,5.8,made
85346,0,23.8,4.3,1.1,made
85347,0,27.3,5.5,0.8,missed
85348,0,24.8,8.5,0.7,made
85349,3,10.0,4.3,3.7,made
85350,2,11.7,2.0,4.5,missed
85351,2,22.3,4.2,4.9,made
85352,2,16.7,3.8,4.7,missed
85353,0,25.0,4.2,1.6,missed
85354,0,39.4,3.6,1.7,missed
85355,1,17.0,4.2,1.7,missed
85356,7,25.7,1.4,6.0,made
85357,1,13.6,2.5,3.8,missed
85358,0,23.8,5.0,0.7,missed
85359,1,13.7,2.8,6.2,made
85360,10,3.4,1.7,7.6,made
85361,1,15.5,4.8,4.0,missed
85362,0,19.9,6.0,0.8,missed
85363,0,20.9,4.3,5.0,made
85364,0,24.7,5.6,0.7,made
85365,0,15.5,0.8,4.4,missed
85366,0,24.1,5.7,0.8,made
85367,1,4.5,3.6,1.9,made
85368,2,24.8,5.1,3.6,made
85369,0,25.4,4.7,1.3,made
85370,0,25.1,5.3,1.4,missed
85371,0,15.9,4.8,3.3,made
85372,0,24.3,5.2,0.9,made
85373,1,12.4,3.3,2.7,missed
85374,0,24.8,9.7,0.8,missed
85375,1,4.1,2.8,0.5,made
85376,1,17.3,5.3,4.9,missed
85377,0,16.5,2.2,2.5,made
85378,3,14.7,3.9,5.0,made
85379,1,15.4,3.5,4.5,missed
85380,0,20.5,4.6,0.8,missed
85381,0,24.9,4.6,1.0,made
85382,2,15.7,4.3,2.4,missed
85383,0,24.1,7.3,0.7,missed
85384,0,20.0,2.8,2.3,made
85385,4,13.5,2.7,2.3,made
85386,0,17.0,3.0,4.9,made
85387,3,3.5,2.5,2.4,made
85388,2,4.1,4.8,3.9,made
85389,0,18.3,2.6,1.1,made
85390,2,19.6,3.6,3.1,missed
85391,2,6.5,5.8,4.5,made
85392,0,21.0,1.8,1.0,made
85393,3,7.3,3.3,8.1,made
85394,0,15.6,3.2,5.0,missed
85395,1,3.7,4.0,5.5,made
85396,0,24.2,3.7,1.2,made
85397,6,19.1,3.9,5.2,made
85398,3,13.5,4.0,5.5,missed
85399,3,14.9,2.7,3.8,made
85400,0,24.6,5.0,0.9,missed
85401,0,13.7,3.7,4.3,made
85402,0,24.8,2.0,0.8,made
85403,2,10.8,2.1,3.8,made
85404,6,19.6,1.3,5.3,missed
85405,0,16.9,3.7,4.1,missed
85406,0,19.5,4.6,0.7,missed
85407,2,15.8,3.9,4.6,missed
85408,1,3.0,1.9,1.2,made
85409,1,5.6,1.6,1.9,made
85410,3,18.6,4.1,4.7,made
85411,0,18.3,3.9,1.0,missed
85412,2,13.0,8.6,1.8,made
85413,0,24.0,4.3,3.3,missed
85414,2,1.3,0.9,3.6,missed
85415,1,3.8,3.0,5.1,made
85416,1,13.9,2.9,4.6,made
85417,0,2.3,1.5,0.7,made
85418,8,12.8,3.9,8.5,missed
85419,7,18.9,5.2,6.3,made
85420,1,14.8,4.5,2.8,made
85421,6,23.0,2.3,6.1,missed
85422,1,1.4,3.7,2.0,made
85423,1,4.0,1.6,6.1,made
85424,3,3.6,0.2,6.4,missed
85425,1,2.9,0.6,5.1,made
85426,3,4.2,2.9,4.2,made
85427,11,25.9,3.6,12.0,made
85428,0,23.6,4.6,1.1,made
85429,2,19.3,4.4,3.2,made
85430,0,25.4,4.8,0.6,missed
85431,1,12.2,3.0,4.9,made
85432,0,19.5,3.9,0.7,missed
85433,0,1.0,0.2,1.9,missed
85434,1,18.2,2.5,2.5,missed
85435,2,10.7,0.6,3.5,made
85436,0,17.2,3.5,3.7,missed
85437,0,24.6,6.9,0.8,missed
85438,0,24.3,9.1,1.2,made
85439,0,19.3,9.9,0.9,made
85440,0,15.5,2.1,0.8,made
85441,3,18.7,4.2,3.9,missed
85442,1,17.7,4.0,2.8,made
85443,5,18.2,4.2,5.3,made
85444,11,24.5,2.3,6.9,made
85445,1,16.5,5.2,4.2,made
85446,2,14.5,3.3,4.8,missed
85447,0,20.3,6.7,0.6,made
85448,2,13.4,5.0,4.7,missed
85449,0,3.4,1.3,0.8,missed
85450,1,15.7,3.7,2.5,made
85451,0,22.3,6.5,1.6,missed
85452,1,3.8,1.2,6.8,made
85453,1,27.4,2.1,1.2,missed
85454,0,25.4,4.2,0.8,missed
85455,0,17.7,6.6,0.6,missed
85456,2,3.2,1.4,4.5,made
85457,1,2.4,0.9,5.1,made
85458,4,15.8,6.9,6.1,missed
85459,0,21.1,4.3,0.8,missed
85460,1,11.7,2.3,2.4,missed
85461,0,19.7,9.6,0.8,made
85462,0,14.7,3.1,5.0,missed
85463,0,24.9,3.7,0.8,missed
85464,0,4.9,1.7,0.8,made
85465,3,21.6,3.4,5.2,missed
85466,5,4.6,3.8,7.0,made
85467,1,17.3,3.8,4.9,made
85468,0,26.2,4.4,2.5,missed
85469,2,11.8,1.0,2.1,made
85470,0,24.7,3.8,0.9,made
85471,2,19.2,4.6,1.6,missed
85472,1,5.8,1.9,2.6,made
85473,0,24.1,5.2,0.7,missed
85474,3,5.6,2.3,6.0,made
85475,2,1.6,3.1,6.5,missed
85476,2,5.1,2.2,2.3,missed
85477,2,20.1,2.8,2.8,made
85478,5,17.6,5.3,7.0,made
85479,0,7.1,1.8,0.6,made
85480,0,16.9,3.1,4.4,missed
85481,1,17.7,4.0,4.8,missed
85482,0,5.0,3.9,0.3,made
85483,2,13.9,2.9,5.2,missed
85484,2,4.6,3.2,4.8,missed
85485,0,21.0,3.3,1.2,missed
85486,1,20.8,5.1,3.4,missed
85487,0,24.8,4.8,0.7,missed
85488,0,27.3,4.1,2.6,made
85489,0,23.5,4.1,0.7,missed
85490,2,13.9,4.2,5.2,made
85491,3,12.0,1.8,4.1,missed
85492,0,24.4,14.9,1.2,made
85493,6,19.8,4.9,4.9,missed
85494,0,24.2,5.8,0.9,missed
85495,7,6.2,1.2,6.8,missed
85496,0,11.7,2.3,2.6,missed
85497,3,14.3,3.6,6.6,missed
85498,0,24.5,5.0,0.7,missed
85499,0,3.0,1.6,2.2,made
85500,1,3.7,3.0,2.8,missed
85501,1,2.6,1.1,2.8,missed
85502,6,0.7,2.3,5.3,made
85503,1,2.4,0.2,3.5,missed
85504,0,17.6,6.9,0.7,missed
85505,1,16.6,4.8,3.9,missed
85506,0,13.9,6.5,2.9,made
85507,2,8.8,3.1,6.8,missed
85508,4,35.9,3.3,3.8,missed
85509,0,3.2,0.7,0.0,missed
85510,2,19.7,4.5,2.3,missed
85511,2,13.8,1.7,1.6,missed
85512,0,18.2,1.5,2.1,missed
85513,2,14.8,2.5,3.6,missed
85514,1,24.1,5.3,2.8,missed
85515,1,10.2,2.1,3.2,missed
85516,0,25.9,5.2,0.8,missed
85517,0,24.7,4.5,1.4,missed
85518,5,22.7,5.3,4.9,missed
85519,0,16.5,4.5,0.7,made
85520,1,18.1,5.7,1.7,made
85521,7,6.8,0.4,7.7,missed
85522,5,10.5,3.9,5.9,made
85523,4,5.8,3.6,7.7,missed
85524,8,8.0,3.5,6.7,missed
85525,12,10.3,2.1,9.5,missed
85526,2,15.6,2.8,7.3,missed
85527,1,1.1,1.4,1.7,missed
85528,2,3.3,1.0,3.9,made
85529,4,12.8,3.0,3.5,made
85530,0,25.3,3.1,0.6,missed
85531,0,23.1,3.4,0.9,made
85532,1,21.7,5.6,3.6,missed
85533,0,3.7,1.0,0.0,missed
85534,1,17.9,3.5,5.1,missed
85535,0,19.1,3.5,0.8,made
85536,0,17.9,4.9,0.8,missed
85537,2,19.8,3.0,2.3,made
85538,0,4.5,3.8,1.0,made
85539,0,0.5,0.8,0.4,missed
85540,7,10.0,4.2,9.0,missed
85541,1,24.8,4.7,3.0,made
85542,3,17.8,1.9,2.6,missed
85543,0,5.6,1.4,0.2,missed
85544,1,18.5,4.7,1.7,missed
85545,5,18.2,4.4,5.1,made
85546,0,15.2,2.8,3.5,missed
85547,3,20.2,5.4,3.9,missed
85548,0,13.8,5.5,1.0,made
85549,3,20.8,4.5,3.1,missed
85550,0,1.7,1.8,0.1,missed
85551,8,3.9,2.3,7.2,missed
85552,0,1.7,2.3,0.1,made
85553,5,24.9,2.7,4.2,missed
85554,0,18.9,2.4,2.4,made
85555,2,3.0,2.1,2.9,missed
85556,0,25.2,3.9,1.0,made
85557,2,12.9,2.9,3.3,made
85558,0,24.2,8.0,0.9,missed
85559,1,0.5,0.4,5.3,made
85560,0,12.8,3.2,3.4,missed
85561,2,11.5,1.9,5.9,missed
85562,0,1.9,9.3,0.7,made
85563,0,20.6,5.2,0.8,made
85564,2,15.2,1.3,3.7,made
85565,1,7.4,3.6,2.9,missed
85566,0,20.8,2.2,0.9,missed
85567,0,30.8,3.5,0.9,made
85568,1,9.2,2.2,3.3,made
85569,1,9.5,3.0,2.6,made
85570,0,15.9,2.1,3.9,missed
85571,0,11.9,2.8,0.7,missed
85572,3,6.1,2.1,4.1,made
85573,1,15.6,4.6,3.5,missed
85574,0,16.3,4.2,4.4,made
85575,0,16.5,2.7,0.6,missed
85576,0,18.2,4.4,1.0,made
85577,0,19.3,3.8,0.8,made
85578,8,15.4,3.0,8.7,missed
85579,3,3.7,30.9,3.8,made
85580,0,24.4,3.6,0.9,missed
85581,0,14.9,4.3,0.9,missed
85582,1,16.8,2.7,6.2,missed
85583,0,23.9,5.9,0.8,missed
85584,0,15.6,6.5,0.8,missed
85585,0,3.4,1.5,1.1,missed
85586,0,19.5,4.7,4.4,made
85587,0,21.9,6.6,1.0,made
85588,1,20.4,4.2,1.6,made
85589,0,2.1,5.0,0.7,made
85590,0,23.7,10.5,1.2,made
85591,0,12.6,5.2,0.2,missed
85592,0,16.1,21.0,3.5,made
85593,0,18.7,5.4,2.2,made
85594,1,22.0,4.0,1.8,missed
85595,2,6.1,1.7,4.4,missed
85596,0,12.6,4.4,1.4,made
85597,1,3.7,3.6,3.0,made
85598,2,19.4,4.3,5.0,missed
85599,0,22.0,5.0,0.7,missed
85600,0,17.4,6.8,0.7,made
85601,1,14.9,2.6,2.9,missed
85602,2,15.5,2.6,6.1,missed
85603,1,24.4,5.1,1.4,made
85604,0,22.6,3.6,0.8,missed
85605,1,9.9,3.3,1.6,missed
